 CaseName (Patient Code) ,  timestamp (i) ; seconds from 1st Midnight ,  timestamp (i) ; hours from 1st Midnight ,   RR(i) msec   ,   QT(i) msec   ,    CODE of class. of beat (i)    ,  NAME of class. of beat (i)  ,  used ECG channel# = 1 / I ; epoch length (sec) =  900 ; analysis date = 18-Jun-2025 ; BaseQTprogramVer = 20171130DF_types1-16_DeepFork ; Data File Format Type (Source) = EPS Prucka+GE
07-15-37_8_hours_part4_v2 , 4.43865450000e+04 , 1.23295958333e+01 , 1.0260000e+03 , 5.8261000e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 4.43875710000e+04 , 1.23298808333e+01 , 9.9900000e+02 , 5.8404500e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 4.43885700000e+04 , 1.23301583333e+01 , 9.9600000e+02 , 5.7489687e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 4.43895660000e+04 , 1.23304350000e+01 , 1.0260000e+03 , 5.7938125e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 4.43905920000e+04 , 1.23307200000e+01 , 1.0240000e+03 , 5.8350688e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 4.43916160000e+04 , 1.23310044444e+01 , 9.9800000e+02 , 5.8243062e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 4.43926140000e+04 , 1.23312816667e+01 , 9.8800000e+02 , 5.7722875e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 4.43936020000e+04 , 1.23315561111e+01 , 9.9200000e+02 , 5.7974000e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 4.43945940000e+04 , 1.23318316667e+01 , 1.0020000e+03 , 5.8422438e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 4.43955960000e+04 , 1.23321100000e+01 , 9.8400000e+02 , 5.7938125e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 4.43965800000e+04 , 1.23323833333e+01 , 1.0000000e+03 , 5.7328250e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 4.43975800000e+04 , 1.23326611111e+01 , 9.9600000e+02 , 5.8332750e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 4.43985760000e+04 , 1.23329377778e+01 , 1.0030000e+03 , 5.8027812e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 4.43995790000e+04 , 1.23332163889e+01 , 9.8600000e+02 , 5.8458312e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 4.44005650000e+04 , 1.23334902778e+01 , 9.9000000e+02 , 5.7471750e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 4.44015550000e+04 , 1.23337652778e+01 , 9.9300000e+02 , 5.8045750e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 4.44025480000e+04 , 1.23340411111e+01 , 9.8900000e+02 , 5.8009875e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 4.44035370000e+04 , 1.23343158333e+01 , 9.6000000e+02 , 5.7812562e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 4.44044970000e+04 , 1.23345825000e+01 , 9.7400000e+02 , 5.7130937e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 4.44054710000e+04 , 1.23348530556e+01 , 9.8600000e+02 , 5.7704938e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 4.44064570000e+04 , 1.23351269444e+01 , 9.8200000e+02 , 5.7902250e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 4.44074390000e+04 , 1.23353997222e+01 , 9.6900000e+02 , 5.7830500e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 4.44084080000e+04 , 1.23356688889e+01 , 9.8900000e+02 , 5.7130938e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 4.44093970000e+04 , 1.23359436111e+01 , 9.8100000e+02 , 5.7687000e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 4.44103780000e+04 , 1.23362161111e+01 , 9.6600000e+02 , 5.7974000e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 4.44113440000e+04 , 1.23364844444e+01 , 9.3200000e+02 , 5.7920187e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 4.44122760000e+04 , 1.23367433333e+01 , 9.3000000e+02 , 5.7471750e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 4.44132060000e+04 , 1.23370016667e+01 , 9.7500000e+02 , 5.7597312e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 4.44141810000e+04 , 1.23372725000e+01 , 9.8300000e+02 , 5.7956062e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 4.44151640000e+04 , 1.23375455556e+01 , 9.8100000e+02 , 5.7597312e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 4.44161450000e+04 , 1.23378180556e+01 , 1.0060000e+03 , 5.7579375e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 4.44171510000e+04 , 1.23380975000e+01 , 1.0160000e+03 , 5.8135437e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 4.44181670000e+04 , 1.23383797222e+01 , 1.0170000e+03 , 5.7776688e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 4.44191840000e+04 , 1.23386622222e+01 , 1.0470000e+03 , 5.7328250e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 4.44202310000e+04 , 1.23389530556e+01 , 1.0470000e+03 , 5.7866375e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 4.44212780000e+04 , 1.23392438889e+01 , 1.0320000e+03 , 5.8117500e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 4.44223100000e+04 , 1.23395305556e+01 , 1.0060000e+03 , 5.8368625e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 4.44233160000e+04 , 1.23398100000e+01 , 1.0060000e+03 , 5.7615250e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 4.44243220000e+04 , 1.23400894444e+01 , 1.0020000e+03 , 5.8117500e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 4.44253240000e+04 , 1.23403677778e+01 , 9.8900000e+02 , 5.7812563e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 4.44263130000e+04 , 1.23406425000e+01 , 9.8000000e+02 , 5.8009875e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 4.44272930000e+04 , 1.23409147222e+01 , 9.4000000e+02 , 5.7579375e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 4.44282330000e+04 , 1.23411758333e+01 , 9.2900000e+02 , 5.7579375e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 4.44291620000e+04 , 1.23414338889e+01 , 8.9900000e+02 , 5.8009875e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 4.44300610000e+04 , 1.23416836111e+01 , 8.7500000e+02 , 5.7489687e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 4.44309360000e+04 , 1.23419266667e+01 , 8.5400000e+02 , 5.7113000e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 4.44317900000e+04 , 1.23421638889e+01 , 8.7100000e+02 , 5.7489687e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 4.44326610000e+04 , 1.23424058333e+01 , 9.2100000e+02 , 5.6682500e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 4.44335820000e+04 , 1.23426616667e+01 , 9.3100000e+02 , 5.7489687e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 4.44345130000e+04 , 1.23429202778e+01 , 9.5200000e+02 , 5.6323750e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 4.44354650000e+04 , 1.23431847222e+01 , 9.2000000e+02 , 5.8368625e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 4.44363850000e+04 , 1.23434402778e+01 , 9.3000000e+02 ,  , -5.000 , QT_outOR1postPVC , 
07-15-37_8_hours_part4_v2 , 4.44373150000e+04 , 1.23436986111e+01 , 9.2200000e+02 , 5.7238563e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 4.44382370000e+04 , 1.23439547222e+01 , 9.3900000e+02 , 5.8314812e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 4.44391760000e+04 , 1.23442155556e+01 , 9.8300000e+02 , 5.7310312e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 4.44401590000e+04 , 1.23444886111e+01 , 1.0090000e+03 , 5.7830500e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 4.44411680000e+04 , 1.23447688889e+01 , 1.0140000e+03 , 5.7956063e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 4.44421820000e+04 , 1.23450505556e+01 , 9.9900000e+02 , 5.7920187e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 4.44431810000e+04 , 1.23453280556e+01 , 1.0000000e+03 , 5.8027812e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 4.44441810000e+04 , 1.23456058333e+01 , 1.0010000e+03 , 5.7884313e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 4.44451820000e+04 , 1.23458838889e+01 , 9.7900000e+02 , 5.7902250e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 4.44461610000e+04 , 1.23461558333e+01 , 9.7400000e+02 , 5.7669062e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 4.44471350000e+04 , 1.23464263889e+01 , 9.6000000e+02 , 5.7830500e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 4.44480950000e+04 , 1.23466930556e+01 , 9.7100000e+02 , 5.7489687e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 4.44490660000e+04 , 1.23469627778e+01 , 9.9000000e+02 , 5.7687000e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 4.44500560000e+04 , 1.23472377778e+01 , 1.0490000e+03 , 5.7597312e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 4.44511050000e+04 , 1.23475291667e+01 , 1.0490000e+03 , 5.7812562e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 4.44521540000e+04 , 1.23478205556e+01 , 1.0270000e+03 , 5.7902250e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 4.44531810000e+04 , 1.23481058333e+01 , 1.0260000e+03 , 5.7310312e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 4.44542070000e+04 , 1.23483908333e+01 , 1.0350000e+03 , 5.7687000e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 4.44552420000e+04 , 1.23486783333e+01 , 1.0260000e+03 , 5.7956063e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 4.44562680000e+04 , 1.23489633333e+01 , 1.0260000e+03 , 5.8153375e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 4.44572940000e+04 , 1.23492483333e+01 , 1.0270000e+03 , 5.7848438e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 4.44583210000e+04 , 1.23495336111e+01 , 1.0390000e+03 , 5.7956062e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 4.44593600000e+04 , 1.23498222222e+01 , 1.0140000e+03 , 5.7489688e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 4.44603740000e+04 , 1.23501038889e+01 , 1.0040000e+03 , 5.7722875e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 4.44613780000e+04 , 1.23503827778e+01 , 1.0260000e+03 , 5.7938125e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 4.44624040000e+04 , 1.23506677778e+01 , 1.0270000e+03 , 5.7974000e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 4.44634310000e+04 , 1.23509530556e+01 , 1.0230000e+03 , 5.8045750e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 4.44644540000e+04 , 1.23512372222e+01 , 1.0230000e+03 , 5.7328250e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 4.44654770000e+04 , 1.23515213889e+01 , 1.0340000e+03 , 5.8009875e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 4.44665110000e+04 , 1.23518086111e+01 , 1.0110000e+03 , 5.8081625e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 4.44675220000e+04 , 1.23520894444e+01 , 9.9400000e+02 , 5.8225125e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 4.44685160000e+04 , 1.23523655556e+01 , 9.9100000e+02 , 5.7740813e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 4.44695070000e+04 , 1.23526408333e+01 , 9.9100000e+02 , 5.8099563e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 4.44704980000e+04 , 1.23529161111e+01 , 9.9200000e+02 , 5.7902250e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 4.44714900000e+04 , 1.23531916667e+01 , 9.6000000e+02 , 5.7830500e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 4.44724500000e+04 , 1.23534583333e+01 , 9.7000000e+02 , 5.7489687e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 4.44734200000e+04 , 1.23537277778e+01 , 9.7000000e+02 , 5.8261000e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 4.44743900000e+04 , 1.23539972222e+01 , 9.8500000e+02 , 5.8027813e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 4.44753750000e+04 , 1.23542708333e+01 , 9.8900000e+02 , 5.7579375e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 4.44763640000e+04 , 1.23545455556e+01 , 1.0150000e+03 , 5.8081625e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 4.44773790000e+04 , 1.23548275000e+01 , 9.9100000e+02 , 5.8027812e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 4.44783700000e+04 , 1.23551027778e+01 , 9.7600000e+02 , 5.8225125e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 4.44793460000e+04 , 1.23553738889e+01 , 9.8500000e+02 , 5.7615250e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 4.44803310000e+04 , 1.23556475000e+01 , 9.9500000e+02 , 5.7902250e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 4.44813260000e+04 , 1.23559238889e+01 , 1.0020000e+03 , 5.7489687e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 4.44823280000e+04 , 1.23562022222e+01 , 9.9200000e+02 , 5.8171312e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 4.44833200000e+04 , 1.23564777778e+01 , 1.0230000e+03 , 5.7776688e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 4.44843430000e+04 , 1.23567619444e+01 , 1.0270000e+03 , 5.8117500e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 4.44853700000e+04 , 1.23570472222e+01 , 1.0130000e+03 , 5.8225125e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 4.44863830000e+04 , 1.23573286111e+01 , 1.0190000e+03 , 5.7687000e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 4.44874020000e+04 , 1.23576116667e+01 , 9.9100000e+02 , 5.8009875e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 4.44883930000e+04 , 1.23578869444e+01 , 9.8400000e+02 , 5.8243062e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 4.44893770000e+04 , 1.23581602778e+01 , 9.6700000e+02 , 5.8153375e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 4.44903440000e+04 , 1.23584288889e+01 , 9.7500000e+02 , 5.7722875e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 4.44913190000e+04 , 1.23586997222e+01 , 9.7800000e+02 , 5.8207187e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 4.44922970000e+04 , 1.23589713889e+01 , 1.0050000e+03 , 5.7902250e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 4.44933020000e+04 , 1.23592505556e+01 , 9.8100000e+02 , 5.7704938e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 4.44942830000e+04 , 1.23595230556e+01 , 1.0110000e+03 , 5.7758750e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 4.44952940000e+04 , 1.23598038889e+01 , 1.0370000e+03 , 5.7884313e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 4.44963310000e+04 , 1.23600919444e+01 , 1.0330000e+03 , 5.8153375e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 4.44973640000e+04 , 1.23603788889e+01 , 1.0050000e+03 , 5.8135438e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 4.44983690000e+04 , 1.23606580556e+01 , 1.0130000e+03 , 5.7722875e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 4.44993820000e+04 , 1.23609394444e+01 , 1.0270000e+03 , 5.7956062e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 4.45004090000e+04 , 1.23612247222e+01 , 1.0300000e+03 , 5.8655625e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 4.45014390000e+04 , 1.23615108333e+01 , 1.0200000e+03 , 5.8045750e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 4.45024590000e+04 , 1.23617941667e+01 , 1.0530000e+03 , 5.8153375e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 4.45035120000e+04 , 1.23620866667e+01 , 1.0540000e+03 , 5.8512125e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 4.45045660000e+04 , 1.23623794444e+01 , 1.0570000e+03 , 5.8350688e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 4.45056230000e+04 , 1.23626730556e+01 , 1.0320000e+03 , 5.8548000e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 4.45066550000e+04 , 1.23629597222e+01 , 1.0450000e+03 , 5.7938125e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 4.45077000000e+04 , 1.23632500000e+01 , 1.0600000e+03 , 5.8099563e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 4.45087600000e+04 , 1.23635444444e+01 , 1.0500000e+03 , 5.8476250e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 4.45098100000e+04 , 1.23638361111e+01 , 1.0320000e+03 , 5.8619750e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 4.45108420000e+04 , 1.23641227778e+01 , 1.0110000e+03 , 5.8440375e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 4.45118530000e+04 , 1.23644036111e+01 , 1.0060000e+03 , 5.8207188e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 4.45128590000e+04 , 1.23646830556e+01 , 9.9100000e+02 , 5.8350688e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 4.45138500000e+04 , 1.23649583333e+01 , 9.9400000e+02 , 5.8117500e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 4.45148440000e+04 , 1.23652344444e+01 , 1.0290000e+03 , 5.7830500e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 4.45158730000e+04 , 1.23655202778e+01 , 1.0580000e+03 , 5.8350688e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 4.45169310000e+04 , 1.23658141667e+01 , 1.0600000e+03 , 5.8261000e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 4.45179910000e+04 , 1.23661086111e+01 , 1.0490000e+03 , 5.8350688e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 4.45190400000e+04 , 1.23664000000e+01 , 1.0670000e+03 , 5.8153375e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 4.45201070000e+04 , 1.23666963889e+01 , 1.0630000e+03 , 5.8781188e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 4.45211700000e+04 , 1.23669916667e+01 , 1.0360000e+03 , 5.8924688e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 4.45222060000e+04 , 1.23672794444e+01 , 1.0210000e+03 , 5.8225125e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 4.45232270000e+04 , 1.23675630556e+01 , 1.0330000e+03 , 5.8153375e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 4.45242600000e+04 , 1.23678500000e+01 , 1.0360000e+03 , 5.8476250e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 4.45252960000e+04 , 1.23681377778e+01 , 1.0290000e+03 , 5.8386562e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 4.45263250000e+04 , 1.23684236111e+01 , 1.0150000e+03 , 5.8332750e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 4.45273400000e+04 , 1.23687055556e+01 , 1.0090000e+03 , 5.8458313e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 4.45283490000e+04 , 1.23689858333e+01 , 1.0100000e+03 , 5.8691500e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 4.45293590000e+04 , 1.23692663889e+01 , 1.0050000e+03 , 5.8009875e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 4.45303640000e+04 , 1.23695455556e+01 , 1.0010000e+03 , 5.8565938e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 4.45313650000e+04 , 1.23698236111e+01 , 1.0200000e+03 , 5.8368625e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 4.45323850000e+04 , 1.23701069444e+01 , 9.9900000e+02 , 5.8422438e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 4.45333840000e+04 , 1.23703844444e+01 , 1.0050000e+03 , 5.8045750e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 4.45343890000e+04 , 1.23706636111e+01 , 1.0120000e+03 , 5.8332750e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 4.45354010000e+04 , 1.23709447222e+01 , 1.0150000e+03 , 5.8332750e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 4.45364160000e+04 , 1.23712266667e+01 , 9.8900000e+02 , 5.8243063e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 4.45374050000e+04 , 1.23715013889e+01 , 9.8000000e+02 , 5.7669062e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 4.45383850000e+04 , 1.23717736111e+01 , 9.7500000e+02 , 5.8368625e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 4.45393600000e+04 , 1.23720444444e+01 , 9.7800000e+02 , 5.8565937e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 4.45403380000e+04 , 1.23723161111e+01 , 9.6900000e+02 , 5.8350688e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 4.45413070000e+04 , 1.23725852778e+01 , 9.7600000e+02 , 5.7615250e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 4.45422830000e+04 , 1.23728563889e+01 , 1.0010000e+03 , 5.7920188e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 4.45432840000e+04 , 1.23731344444e+01 , 9.9800000e+02 , 5.8476250e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 4.45442820000e+04 , 1.23734116667e+01 , 9.7900000e+02 , 5.8619750e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 4.45452610000e+04 , 1.23736836111e+01 , 9.8000000e+02 , 5.8009875e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 4.45462410000e+04 , 1.23739558333e+01 , 9.9100000e+02 , 5.8476250e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 4.45472320000e+04 , 1.23742311111e+01 , 9.9900000e+02 , 5.8278938e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 4.45482310000e+04 , 1.23745086111e+01 , 9.9000000e+02 , 5.7920188e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 4.45492210000e+04 , 1.23747836111e+01 , 9.9200000e+02 , 5.8153375e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 4.45502130000e+04 , 1.23750591667e+01 , 1.0030000e+03 , 5.8332750e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 4.45512160000e+04 , 1.23753377778e+01 , 1.0050000e+03 , 5.8565938e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 4.45522210000e+04 , 1.23756169444e+01 , 9.7900000e+02 , 5.8440375e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 4.45532000000e+04 , 1.23758888889e+01 , 9.6800000e+02 , 5.8243063e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 4.45541680000e+04 , 1.23761577778e+01 , 9.9900000e+02 , 5.7974000e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 4.45551670000e+04 , 1.23764352778e+01 , 1.0140000e+03 , 5.8225125e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 4.45561810000e+04 , 1.23767169444e+01 , 1.0210000e+03 , 5.7974000e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 4.45572020000e+04 , 1.23770005556e+01 , 1.0250000e+03 , 5.8189250e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 4.45582270000e+04 , 1.23772852778e+01 , 1.0290000e+03 , 5.8153375e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 4.45592560000e+04 , 1.23775711111e+01 , 1.0130000e+03 , 5.8314812e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 4.45602690000e+04 , 1.23778525000e+01 , 9.8500000e+02 , 5.8153375e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 4.45612540000e+04 , 1.23781261111e+01 , 9.5900000e+02 , 5.7956062e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 4.45622130000e+04 , 1.23783925000e+01 , 9.3900000e+02 , 5.8189250e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 4.45631520000e+04 , 1.23786533333e+01 , 9.2600000e+02 , 5.8153375e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 4.45640780000e+04 , 1.23789105556e+01 , 9.1600000e+02 , 5.8404500e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 4.45649940000e+04 , 1.23791650000e+01 , 9.0300000e+02 , 5.7884313e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 4.45658970000e+04 , 1.23794158333e+01 , 9.2500000e+02 , 5.7328250e+02 , 1.000 , allOK , 
