 CaseName (Patient Code) ,  timestamp (i) ; seconds from 1st Midnight ,  timestamp (i) ; hours from 1st Midnight ,   RR(i) msec   ,   QT(i) msec   ,    CODE of class. of beat (i)    ,  NAME of class. of beat (i)  ,  used ECG channel# = 1 / I ; epoch length (sec) =  900 ; analysis date = 18-Jun-2025 ; BaseQTprogramVer = 20171130DF_types1-16_DeepFork ; Data File Format Type (Source) = EPS Prucka+GE
07-15-37_8_hours_part1_v2 , 4.11705040000e+04 , 1.14362511111e+01 , 9.8400000e+02 , 6.8335875e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 4.11714880000e+04 , 1.14365244444e+01 , 9.8900000e+02 , 6.7288500e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 4.11724770000e+04 , 1.14367991667e+01 , 9.8100000e+02 , 6.8036625e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 4.11734580000e+04 , 1.14370716667e+01 , 9.8300000e+02 , 6.8122125e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 4.11744410000e+04 , 1.14373447222e+01 , 9.7000000e+02 , 6.8100750e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 4.11754110000e+04 , 1.14376141667e+01 , 9.7400000e+02 , 6.7416750e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 4.11763850000e+04 , 1.14378847222e+01 , 9.8800000e+02 , 6.7993875e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 4.11773730000e+04 , 1.14381591667e+01 , 9.9300000e+02 , 6.8015250e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 4.11783660000e+04 , 1.14384350000e+01 , 9.8100000e+02 , 6.8485500e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 4.11793470000e+04 , 1.14387075000e+01 , 9.8900000e+02 , 6.8100750e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 4.11803360000e+04 , 1.14389822222e+01 , 9.9900000e+02 , 6.8079375e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 4.11813350000e+04 , 1.14392597222e+01 , 9.8400000e+02 , 6.8314500e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 4.11823190000e+04 , 1.14395330556e+01 , 9.7100000e+02 , 6.7887000e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 4.11832900000e+04 , 1.14398027778e+01 , 9.7300000e+02 , 6.7395375e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 4.11842630000e+04 , 1.14400730556e+01 , 9.9000000e+02 , 6.8100750e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 4.11852530000e+04 , 1.14403480556e+01 , 9.7800000e+02 , 6.7801500e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 4.11862310000e+04 , 1.14406197222e+01 , 9.6100000e+02 , 6.7801500e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 4.11871920000e+04 , 1.14408866667e+01 , 9.6400000e+02 , 6.7352625e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 4.11881560000e+04 , 1.14411544444e+01 , 9.8000000e+02 , 6.7887000e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 4.11891360000e+04 , 1.14414266667e+01 , 9.7000000e+02 , 6.8100750e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 4.11901060000e+04 , 1.14416961111e+01 , 9.5700000e+02 , 6.8100750e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 4.11910630000e+04 , 1.14419619444e+01 , 9.7700000e+02 , 6.8229000e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 4.11920400000e+04 , 1.14422333333e+01 , 9.7600000e+02 , 6.7887000e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 4.11930160000e+04 , 1.14425044444e+01 , 9.7900000e+02 , 6.8207625e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 4.11939950000e+04 , 1.14427763889e+01 , 9.6500000e+02 , 6.8485500e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 4.11949600000e+04 , 1.14430444444e+01 , 9.6600000e+02 , 6.8079375e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 4.11959260000e+04 , 1.14433127778e+01 , 9.7400000e+02 , 6.7993875e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 4.11969000000e+04 , 1.14435833333e+01 , 9.6100000e+02 , 6.7459500e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 4.11978610000e+04 , 1.14438502778e+01 , 9.4400000e+02 , 6.8100750e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 4.11988050000e+04 , 1.14441125000e+01 , 9.5600000e+02 , 6.7203000e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 4.11997610000e+04 , 1.14443780556e+01 , 9.6000000e+02 , 6.7758750e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 4.12007210000e+04 , 1.14446447222e+01 , 9.6800000e+02 , 6.7716000e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 4.12016890000e+04 , 1.14449136111e+01 , 9.8500000e+02 , 6.8314500e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 4.12026740000e+04 , 1.14451872222e+01 , 9.9900000e+02 , 6.7395375e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 4.12036730000e+04 , 1.14454647222e+01 , 1.0010000e+03 , 6.7993875e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 4.12046740000e+04 , 1.14457427778e+01 , 9.8800000e+02 , 6.7929750e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 4.12056620000e+04 , 1.14460172222e+01 , 9.8100000e+02 , 6.7480875e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 4.12066430000e+04 , 1.14462897222e+01 , 9.8500000e+02 , 6.8314500e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 4.12076280000e+04 , 1.14465633333e+01 , 9.8400000e+02 , 6.8015250e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 4.12086120000e+04 , 1.14468366667e+01 , 9.6400000e+02 , 6.8122125e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 4.12095760000e+04 , 1.14471044444e+01 , 9.6500000e+02 , 6.7138875e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 4.12105410000e+04 , 1.14473725000e+01 , 9.6300000e+02 , 6.8335875e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 4.12115040000e+04 , 1.14476400000e+01 , 9.5400000e+02 , 6.9019875e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 4.12124580000e+04 , 1.14479050000e+01 , 9.4500000e+02 , 6.8036625e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 4.12134030000e+04 , 1.14481675000e+01 , 9.8000000e+02 , 6.7737375e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 4.12143830000e+04 , 1.14484397222e+01 , 9.8300000e+02 , 6.8207625e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 4.12153660000e+04 , 1.14487127778e+01 , 9.7500000e+02 , 6.8784750e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 4.12163410000e+04 , 1.14489836111e+01 , 9.6500000e+02 , 6.8485500e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 4.12173060000e+04 , 1.14492516667e+01 , 9.8200000e+02 , 6.8036625e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 4.12182880000e+04 , 1.14495244444e+01 , 9.8600000e+02 , 6.8143500e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 4.12192740000e+04 , 1.14497983333e+01 , 9.8000000e+02 , 6.9019875e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 4.12202540000e+04 , 1.14500705556e+01 , 9.6800000e+02 , 6.7887000e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 4.12212220000e+04 , 1.14503394444e+01 , 9.6100000e+02 , 6.8122125e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 4.12221830000e+04 , 1.14506063889e+01 , 9.5200000e+02 , 6.7887000e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 4.12231350000e+04 , 1.14508708333e+01 , 9.4200000e+02 , 6.9041250e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 4.12240770000e+04 , 1.14511325000e+01 , 9.3900000e+02 , 6.7887000e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 4.12250160000e+04 , 1.14513933333e+01 , 9.7300000e+02 , 6.7480875e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 4.12259890000e+04 , 1.14516636111e+01 , 9.8100000e+02 , 6.8314500e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 4.12269700000e+04 , 1.14519361111e+01 , 9.8400000e+02 , 6.8207625e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 4.12279540000e+04 , 1.14522094444e+01 , 1.0170000e+03 , 6.7801500e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 4.12289710000e+04 , 1.14524919444e+01 , 1.0210000e+03 , 6.8143500e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 4.12299920000e+04 , 1.14527755556e+01 , 1.0030000e+03 , 6.8207625e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 4.12309950000e+04 , 1.14530541667e+01 , 9.8200000e+02 , 6.7993875e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 4.12319770000e+04 , 1.14533269444e+01 , 9.8200000e+02 , 6.7566375e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 4.12329590000e+04 , 1.14535997222e+01 , 9.7400000e+02 , 6.8464125e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 4.12339330000e+04 , 1.14538702778e+01 , 9.6200000e+02 , 6.8314500e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 4.12348950000e+04 , 1.14541375000e+01 , 9.5800000e+02 , 6.8314500e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 4.12358530000e+04 , 1.14544036111e+01 , 9.8600000e+02 , 6.8015250e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 4.12368390000e+04 , 1.14546775000e+01 , 9.9000000e+02 , 6.8207625e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 4.12378290000e+04 , 1.14549525000e+01 , 9.8400000e+02 , 6.8207625e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 4.12388130000e+04 , 1.14552258333e+01 , 9.7100000e+02 , 6.8485500e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 4.12397840000e+04 , 1.14554955556e+01 , 9.9500000e+02 , 6.8229000e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 4.12407790000e+04 , 1.14557719444e+01 , 9.8700000e+02 , 6.8122125e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 4.12417660000e+04 , 1.14560461111e+01 , 9.6700000e+02 , 6.8934375e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 4.12427330000e+04 , 1.14563147222e+01 , 9.7500000e+02 , 6.8186250e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 4.12437080000e+04 , 1.14565855556e+01 , 9.9000000e+02 , 6.8122125e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 4.12446980000e+04 , 1.14568605556e+01 , 1.0010000e+03 , 6.8335875e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 4.12456990000e+04 , 1.14571386111e+01 , 9.7900000e+02 , 6.8335875e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 4.12466780000e+04 , 1.14574105556e+01 , 9.7500000e+02 , 6.8806125e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 4.12476530000e+04 , 1.14576813889e+01 , 9.9200000e+02 , 6.7694625e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 4.12486450000e+04 , 1.14579569444e+01 , 1.0040000e+03 , 6.8314500e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 4.12496490000e+04 , 1.14582358333e+01 , 1.0030000e+03 , 6.8699250e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 4.12506520000e+04 , 1.14585144444e+01 , 9.9100000e+02 , 6.8229000e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 4.12516430000e+04 , 1.14587897222e+01 , 1.0160000e+03 , 6.8122125e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 4.12526590000e+04 , 1.14590719444e+01 , 1.0180000e+03 , 6.8015250e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 4.12536770000e+04 , 1.14593547222e+01 , 1.0070000e+03 , 6.8036625e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 4.12546840000e+04 , 1.14596344444e+01 , 9.9100000e+02 , 6.8485500e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 4.12556750000e+04 , 1.14599097222e+01 , 1.0150000e+03 , 6.8122125e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 4.12566900000e+04 , 1.14601916667e+01 , 9.9300000e+02 , 6.8592375e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 4.12576830000e+04 , 1.14604675000e+01 , 9.7300000e+02 , 6.8122125e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 4.12586560000e+04 , 1.14607377778e+01 , 9.5700000e+02 , 6.8335875e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 4.12596130000e+04 , 1.14610036111e+01 , 9.7100000e+02 , 6.7673250e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 4.12605840000e+04 , 1.14612733333e+01 , 9.7600000e+02 , 6.8229000e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 4.12615600000e+04 , 1.14615444444e+01 , 9.7500000e+02 , 6.8314500e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 4.12625350000e+04 , 1.14618152778e+01 , 9.5800000e+02 , 6.8314500e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 4.12634930000e+04 , 1.14620813889e+01 , 9.5700000e+02 , 6.7887000e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 4.12644500000e+04 , 1.14623472222e+01 , 9.8100000e+02 , 6.7887000e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 4.12654310000e+04 , 1.14626197222e+01 , 9.7400000e+02 , 6.8058000e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 4.12664050000e+04 , 1.14628902778e+01 , 9.7700000e+02 , 6.8100750e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 4.12673820000e+04 , 1.14631616667e+01 , 9.9300000e+02 , 6.7630500e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 4.12683750000e+04 , 1.14634375000e+01 , 9.9900000e+02 , 6.8464125e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 4.12693740000e+04 , 1.14637150000e+01 , 9.7100000e+02 , 6.8913000e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 4.12703450000e+04 , 1.14639847222e+01 , 9.4800000e+02 , 6.7908375e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 4.12712930000e+04 , 1.14642480556e+01 , 9.6400000e+02 , 6.8207625e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 4.12722570000e+04 , 1.14645158333e+01 , 9.5700000e+02 , 6.8314500e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 4.12732140000e+04 , 1.14647816667e+01 , 9.4100000e+02 , 6.8207625e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 4.12741550000e+04 , 1.14650430556e+01 , 9.3000000e+02 , 6.8207625e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 4.12750850000e+04 , 1.14653013889e+01 , 9.5200000e+02 , 6.8036625e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 4.12760370000e+04 , 1.14655658333e+01 , 9.7400000e+02 , 6.8015250e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 4.12770110000e+04 , 1.14658363889e+01 , 9.6200000e+02 , 6.8806125e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 4.12779730000e+04 , 1.14661036111e+01 , 9.7100000e+02 , 6.7587750e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 4.12789440000e+04 , 1.14663733333e+01 , 9.9300000e+02 , 6.8100750e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 4.12799370000e+04 , 1.14666491667e+01 , 9.9900000e+02 , 6.8079375e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 4.12809360000e+04 , 1.14669266667e+01 , 9.6300000e+02 , 6.8186250e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 4.12818990000e+04 , 1.14671941667e+01 , 9.5500000e+02 , 6.7887000e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 4.12828540000e+04 , 1.14674594444e+01 , 9.6700000e+02 , 6.7929750e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 4.12838210000e+04 , 1.14677280556e+01 , 9.7100000e+02 , 6.8207625e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 4.12847920000e+04 , 1.14679977778e+01 , 9.5400000e+02 , 6.8314500e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 4.12857460000e+04 , 1.14682627778e+01 , 9.6500000e+02 , 6.7908375e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 4.12867110000e+04 , 1.14685308333e+01 , 9.6800000e+02 , 6.8100750e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 4.12876790000e+04 , 1.14687997222e+01 , 9.7300000e+02 , 6.8122125e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 4.12886520000e+04 , 1.14690700000e+01 , 9.6900000e+02 , 6.8207625e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 4.12896210000e+04 , 1.14693391667e+01 , 9.8000000e+02 , 6.8207625e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 4.12906010000e+04 , 1.14696113889e+01 , 9.8700000e+02 , 6.8207625e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 4.12915880000e+04 , 1.14698855556e+01 , 9.9800000e+02 , 6.8207625e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 4.12925860000e+04 , 1.14701627778e+01 , 9.7900000e+02 , 6.8100750e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 4.12935650000e+04 , 1.14704347222e+01 , 9.8100000e+02 , 6.7908375e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 4.12945460000e+04 , 1.14707072222e+01 , 9.8400000e+02 , 6.8335875e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 4.12955300000e+04 , 1.14709805556e+01 , 9.7600000e+02 , 6.7694625e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 4.12965060000e+04 , 1.14712516667e+01 , 9.5600000e+02 , 6.8122125e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 4.12974620000e+04 , 1.14715172222e+01 , 9.5600000e+02 , 6.7630500e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 4.12984180000e+04 , 1.14717827778e+01 , 9.4300000e+02 , 6.8335875e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 4.12993610000e+04 , 1.14720447222e+01 , 9.3200000e+02 , 6.8464125e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 4.13002930000e+04 , 1.14723036111e+01 , 9.2000000e+02 , 6.8314500e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 4.13012130000e+04 , 1.14725591667e+01 , 9.3700000e+02 , 6.7117500e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 4.13021500000e+04 , 1.14728194444e+01 , 9.5500000e+02 , 6.7566375e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 4.13031050000e+04 , 1.14730847222e+01 , 9.7900000e+02 , 6.7993875e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 4.13040840000e+04 , 1.14733566667e+01 , 9.7100000e+02 , 6.8485500e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 4.13050550000e+04 , 1.14736263889e+01 , 9.7100000e+02 , 6.8186250e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 4.13060260000e+04 , 1.14738961111e+01 , 9.7900000e+02 , 6.8079375e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 4.13070050000e+04 , 1.14741680556e+01 , 9.6700000e+02 , 6.8314500e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 4.13079720000e+04 , 1.14744366667e+01 , 9.5400000e+02 , 6.8806125e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 4.13089260000e+04 , 1.14747016667e+01 , 9.3900000e+02 , 6.8015250e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 4.13098650000e+04 , 1.14749625000e+01 , 9.5700000e+02 , 6.8122125e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 4.13108220000e+04 , 1.14752283333e+01 , 9.5300000e+02 , 6.7993875e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 4.13117750000e+04 , 1.14754930556e+01 , 9.5400000e+02 , 6.7673250e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 4.13127290000e+04 , 1.14757580556e+01 , 9.4100000e+02 , 6.8100750e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 4.13136700000e+04 , 1.14760194444e+01 , 9.6000000e+02 , 6.7181625e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 4.13146300000e+04 , 1.14762861111e+01 , 9.6400000e+02 , 6.8464125e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 4.13155940000e+04 , 1.14765538889e+01 , 9.5200000e+02 , 6.7822875e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 4.13165460000e+04 , 1.14768183333e+01 , 9.4500000e+02 , 6.8122125e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 4.13174910000e+04 , 1.14770808333e+01 , 9.6100000e+02 , 6.6946500e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 4.13184520000e+04 , 1.14773477778e+01 , 9.6700000e+02 , 6.8100750e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 4.13194190000e+04 , 1.14776163889e+01 , 9.5300000e+02 , 6.8036625e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 4.13203720000e+04 , 1.14778811111e+01 , 9.4700000e+02 , 6.8207625e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 4.13213190000e+04 , 1.14781441667e+01 , 9.6900000e+02 , 6.7609125e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 4.13222880000e+04 , 1.14784133333e+01 , 9.5500000e+02 , 6.8207625e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 4.13232430000e+04 , 1.14786786111e+01 , 9.5700000e+02 , 6.8229000e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 4.13242000000e+04 , 1.14789444444e+01 , 9.8300000e+02 , 6.8100750e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 4.13251830000e+04 , 1.14792175000e+01 , 9.9000000e+02 , 6.7737375e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 4.13261730000e+04 , 1.14794925000e+01 , 9.9200000e+02 , 6.8122125e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 4.13271650000e+04 , 1.14797680556e+01 , 9.8700000e+02 , 6.8314500e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 4.13281520000e+04 , 1.14800422222e+01 , 1.0000000e+03 , 6.7716000e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 4.13291520000e+04 , 1.14803200000e+01 , 9.9800000e+02 , 6.8207625e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 4.13301500000e+04 , 1.14805972222e+01 , 9.8900000e+02 , 6.7651875e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 4.13311390000e+04 , 1.14808719444e+01 , 9.8000000e+02 , 6.8314500e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 4.13321190000e+04 , 1.14811441667e+01 , 1.0050000e+03 , 6.8036625e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 4.13331240000e+04 , 1.14814233333e+01 , 9.9700000e+02 , 6.8677875e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 4.13341210000e+04 , 1.14817002778e+01 , 9.8700000e+02 , 6.8998500e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 4.13351080000e+04 , 1.14819744444e+01 , 9.7100000e+02 , 6.7352625e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 4.13360790000e+04 , 1.14822441667e+01 , 1.0020000e+03 , 6.8335875e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 4.13370810000e+04 , 1.14825225000e+01 , 1.0010000e+03 , 6.8207625e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 4.13380820000e+04 , 1.14828005556e+01 , 9.7600000e+02 , 6.8485500e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 4.13390580000e+04 , 1.14830716667e+01 , 9.7200000e+02 , 6.7993875e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 4.13400300000e+04 , 1.14833416667e+01 , 9.7700000e+02 , 6.8335875e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 4.13410070000e+04 , 1.14836130556e+01 , 9.8000000e+02 , 6.7566375e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 4.13419870000e+04 , 1.14838852778e+01 , 9.4600000e+02 , 6.8464125e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 4.13429330000e+04 , 1.14841480556e+01 , 9.5200000e+02 , 6.8485500e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 4.13438850000e+04 , 1.14844125000e+01 , 9.8000000e+02 , 6.8143500e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 4.13448650000e+04 , 1.14846847222e+01 , 9.8200000e+02 , 6.9019875e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 4.13458470000e+04 , 1.14849575000e+01 , 9.7000000e+02 , 6.8763375e+02 , 1.000 , allOK , 
